id,prompt,correct_answer,sources,student_id,notes,corrected sources,direct citations from sources,answer,cit_recall,bleu,rouge_l,bertscore_f1
TAX-INTL-074,"Dürfen Betriebsausgaben oder Werbungskosten bei der Veranlagung beschränkt Steuerpflichtiger berücksichtigt werden, wenn sie wirtschaftlich mit den steuerpflichtigen österreichischen Einkünften zusammenhängen?","Ja. Betriebsausgaben und Werbungskosten dürfen nach § 102 Abs. 2 Z 1 EStG 1988 bei beschränkt Steuerpflichtigen insoweit berücksichtigt werden, als sie mit diesen Einkünften in wirtschaftlichem Zusammenhang stehen.",§ 102 Abs. 2 Z 1 EStG 1988,52006411,,,,"Ja, beschränkt Steuerpflichtige können Betriebsausgaben und Werbungskosten bei der Veranlagung berücksichtigen, soweit diese wirtschaftlich mit ihren steuerpflichtigen österreichischen Einkünften unmittelbar zusammenhängen. (§ 2 Abs 2 EStG 1988, § 8 Abs 3 KStG 1988)",0.0,0.037776418604808376,0.2647058823529412,0.8192763
TAX-INTL-075,Steht der Verlustabzug beschränkt Steuerpflichtigen nur für bestimmte inländische Verluste zu?,"Ja. Der Verlustabzug steht beschränkt Steuerpflichtigen nach § 102 Abs. 2 Z 2 EStG 1988 nur für Verluste zu, die in inländischen Betriebsstätten bestimmter betrieblicher Einkunftsarten entstanden sind, oder für Verluste aus in § 98 Abs. 1 Z 3 genanntem unbeweglichem Vermögen.",§ 102 Abs. 2 Z 2 EStG 1988,52006411,,,,"Ja, beschränkt Steuerpflichtige können Verluste grundsätzlich nur aus inländischen Einkünften abziehen, wobei Verluste aus ausländischen Quellen nicht berücksichtigt werden. Allerdings gibt es Ausnahmen für Betriebsstättenverluste und unter bestimmten Voraussetzungen für Verluste aus Beteiligungen an ausländischen Personengesellschaften. (§ 2 Abs 5 EStG 1988, § 8 Abs 3 KStG 1988)",0.0,0.026774751589863543,0.25242718446601936,0.7683401
TAX-INTL-076,Ist die Progressionsermäßigung für die Verwertung von Patentrechten bei beschränkter Steuerpflicht ausgeschlossen?,Ja. Die Progressionsermäßigung gemäß § 38 EStG 1988 ist nach § 102 Abs. 2 Z 3 EStG 1988 und EStR 2000 Rz 8055 bei beschränkter Steuerpflicht ausgeschlossen.,§ 102 Abs. 2 Z 3 EStG 1988;EStR 2000 Rz 8055,52006411,,,,"Die Progressionsermäßigung für die Verwertung von Patentrechten ist bei beschränkter Steuerpflicht grundsätzlich nicht ausgeschlossen, sondern steht auch beschränkt steuerpflichtigen Personen zu, sofern die Einkünfte aus der Verwertung von Patentrechten in Österreich steuerpflichtig sind. Die Progressionsermäßigung wird jedoch nur auf den österreichischen Einkünfteteil angewendet (§ 6 Abs 1 Z 5 EStG 1988, § 10 Abs 1 Z 5 KStG 1988).",0.0,0.02229745104413151,0.1956521739130435,0.76993144
TAX-INTL-077,Kann ein aus dem Ausland nach Österreich zuziehender Spitzenforscher unter bestimmten Voraussetzungen eine Zuzugsbegünstigung beantragen?,"Ja, nach § 103 Abs. 1 EStG 1988. Bei Personen, deren Zuzug aus dem Ausland der Förderung von Wissenschaft, Forschung, Kunst oder Sport dient und aus diesem Grund im öffentlichen Interesse liegt, können steuerliche Mehrbelastungen bei nicht unter § 98 fallenden Einkünften beseitigt werden.",§ 103 Abs. 1 EStG 1988,52006411,,,,"Ja, Spitzenforscher können unter bestimmten Voraussetzungen eine Zuzugsbegünstigung in Anspruch nehmen, die eine Befreiung oder Reduktion der Einkommensteuer auf ausländische Einkünfte für einen Zeitraum von bis zu 10 Jahren ermöglicht, sofern sie zuvor nicht in Österreich unbeschränkt steuerpflichtig waren und die Voraussetzungen des Forscherprivilegs erfüllen (§ 4 Abs 14 EStG 1988 i.V.m. § 4 Abs 14a EStG 1988).",0.0,0.00559804787880549,0.0900900900900901,0.6871526
TAX-INTL-078,Kann ein nach Österreich zuziehender Wissenschaftler zusätzlich einen befristeten Zuzugsfreibetrag von 30% erhalten?,"Ja, nach § 103 Abs. 1a EStG 1988. Bei Personen, deren Zuzug der Förderung von Wissenschaft oder Forschung dient und im öffentlichen Interesse liegt, kann für fünf Jahre ab dem Zuzug ein Freibetrag in Höhe von 30% der zum Tarif besteuerten Einkünfte aus wissenschaftlicher Tätigkeit festgesetzt werden.",§ 103 Abs. 1a EStG 1988,52006411,,,,"Ja, ein nach Österreich zuziehender Wissenschaftler kann einen befristeten Zuzugsfreibetrag von 30% auf seine Einkünfte für maximal 10 Jahre erhalten, sofern er die Voraussetzungen erfüllt (insbesondere Hochschulabschluss, Tätigkeit in Forschung und Entwicklung, und Zuzug aus dem Ausland). (§ 4 Abs 1 Z 4 EStG 1988, § 4 Abs 1a EStG 1988)",0.0,0.01586541821625358,0.17142857142857143,0.73477507
TAX-INTL-079,Setzt die Zuzugsbegünstigung nach den Richtlinien neben einem Zuzug aus dem Ausland auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus?,"Ja, so EStR 2000 Rz 8201a. Nach den Richtlinien knüpft die Zuzugsbegünstigung an den Zuzug aus dem Ausland an. Neben der Begründung eines inländischen Wohnsitzes setzt sie auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus.",EStR 2000 Rz 8201a,52006411,,,,"Ja, die Zuzugsbegünstigung für Fachkräfte und Spezialisten setzt neben dem tatsächlichen Zuzug nach Österreich auch voraus, dass der Mittelpunkt der Lebensinteressen (Wohnsitz) nach Österreich verlegt wird, da nur dann eine unbeschränkte Steuerpflicht begründet wird, auf deren Basis die Begünstigung gewährt werden kann (§ 1 Abs 1 EStG 1988, § 98 Abs 1 EStG 1988 iVm den Richtlinien zur Zuzugsbegünstigung).",0.0,0.015309185684526511,0.1869158878504673,0.74715996
TAX-INTL-080,"Kann eine Person die Zuzugsbegünstigung erhalten, wenn sie erst vor weniger als fünf Jahren aus Österreich weggezogen ist und nun zurückkehrt?","Nein. Liegen zwischen Wegzug und erneutem Zuzug weniger als fünf Jahre, ist die Zuzugsbegünstigung ausgeschlossen.",§ 103 Abs. 2 EStG 1988,12311325,,,,"Nein, die Zuzugsbegünstigung ist nicht möglich, da die Person innerhalb der letzten fünf Jahre vor dem Zuzug in Österreich bereits hier unbeschränkt steuerpflichtig war und somit die Voraussetzung der Abwesenheit nicht erfüllt ist. (§ 6 Abs 1 Z 2 EStG 1988)",0.0,0.012534724690717635,0.16129032258064516,0.7367429
ESTG-NEW-001,"Herr Koller betreibt seit 2022 Ethereum-Staking über einen dezentralen Staking-Pool. Im Jänner 2026 werden ihm 1,8 ETH als Staking-Rewards gutgeschrieben, die jedoch aufgrund der Pool-Mechanik erst nach einer 21-tägigen Unbonding-Periode tatsächlich verfügbar sind. Der Marktpreis bei Gutschrift beträgt EUR 3.200 pro ETH, bei tatsächlicher Verfügbarkeit 14 Tage später EUR 3.450 pro ETH. Herr Koller verkauft die 1,8 ETH sofort nach Ende der Unbonding-Periode. Wann entsteht die Steuerpflicht für die Staking-Rewards, und wie hoch sind die Einkünfte aus dem Staking bzw. aus der späteren Veräußerung?","Gemäß § 27b Abs. 2 EStG sind Einkünfte aus der Überlassung von Kryptowährungen (Staking) im Zeitpunkt des Zuflusses steuerpflichtig. Der Zufluss tritt ein, wenn der Steuerpflichtige die wirtschaftliche Verfügungsmacht erlangt. Bei einer Unbonding-Periode, während der die Token gesperrt sind und nicht verfügt werden kann, liegt der Zufluss erst mit Ende der Sperrfrist vor – nicht bereits bei der buchhalterischen Gutschrift im Pool-Interface. Die Staking-Einkünfte betragen daher 1,8 × EUR 3.450 = EUR 6.210 (Sondersteuersatz 27,5 %). Die anschließende sofortige Veräußerung zum selben Kurs löst keinen zusätzlichen Veräußerungsgewinn aus, da die Anschaffungskosten dem Wert bei Zufluss entsprechen (§ 27b Abs. 2 letzter Satz EStG).",§ 27b Abs. 2 EStG; § 27a Abs. 1 EStG, h12309335,,,,"Die Steuerpflicht für die Staking-Rewards entsteht mit dem Zeitpunkt der wirtschaftlichen Verfügbarkeit, also nach Ablauf der 21-tägigen Unbonding-Periode (Februar 2026), nicht bei der bloßen Gutschrift, wobei der Zugangsbesteuerung der Marktwert von EUR 3.450 pro ETH (insgesamt EUR 6.210) zugrunde zu legen ist (§ 4 Abs 1 EStG 1988, § 27 Abs 1 EStG 1988). Die anschließende Veräußerung der 1,8 ETH führt zu keinem zusätzlichen Einkünfteergebnis, da der Veräußerungspreis dem Zugangsmarktwert entspricht und somit ein Gewinn von EUR 0 entsteht (§ 27 Abs 1 EStG 1988, § 30 Abs 1 EStG 1988).",0.0,0.009291001016078226,0.27027027027027023,0.7427098
ESTG-NEW-002,"Frau Dietrich hält 500 Aktien der Muster AG (Anschaffungskosten EUR 40 pro Aktie). Die Hauptversammlung beschließt im Mai 2026 eine Kapitalerhöhung aus Gesellschaftsmitteln, bei der für je 5 Alte Aktien 1 neue Aktie ausgegeben wird. Frau Dietrich erhält somit 100 Gratisaktien. Ein Barausgleich findet nicht statt. Die neuen Aktien sind rechtlich gleichrangig mit den alten Aktien. Frau Dietrich verkauft im Oktober 2026 alle 600 Aktien zu EUR 38 pro Aktie. Löst die Ausgabe der Gratisaktien eine Steuerpflicht aus, und wie ist der Veräußerungsgewinn zu berechnen?","Die Ausgabe von Gratisaktien im Rahmen einer Kapitalerhöhung aus Gesellschaftsmitteln stellt keinen Zufluss von Einkünften aus Kapitalvermögen dar, da sich wirtschaftlich am Vermögen des Aktionärs nichts ändert – der Anteil am Unternehmen bleibt gleich, es wird lediglich das Nennkapital umstrukturiert. Es liegt kein steuerpflichtiger Vorgang gemäß § 27 Abs. 2 Z 1 EStG vor. Bei der späteren Veräußerung sind die ursprünglichen Gesamtanschaffungskosten (500 × EUR 40 = EUR 20.000) auf alle 600 Aktien aufzuteilen. Die AK pro Aktie betragen EUR 33,33. Veräußerungserlös: 600 × EUR 38 = EUR 22.800. Veräußerungsgewinn: EUR 22.800 – EUR 20.000 = EUR 2.800, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG).",§ 27 Abs. 2 Z 1 EStG; § 27a Abs. 3 Z 2 lit. a EStG; § 27a Abs. 1 EStG, h12309335,,,,"Die Ausgabe von Gratisaktien aus Gesellschaftsmitteln löst keine Steuerpflicht aus, da es sich um eine Kapitalerhöhung ohne Barausgleich handelt, bei der die Anschaffungskosten auf alle Aktien (alte und neue) aufzuteilen sind (§ 4 Abs 1 EStG 1988, § 5 Abs 1 EStG 1988). Die Anschaffungskosten pro Aktie betragen nach der Aufteilung EUR 33,33 (EUR 20.000 ÷ 600 Aktien), sodass sich beim Verkauf aller 600 Aktien zu EUR 38 pro Aktie ein steuerpflichtiger Veräußerungsgewinn von EUR 2.800 ergibt (600 × EUR 38 − 600 × EUR 33,33) (§ 30 EStG 1988).",0.0,0.06638232795482342,0.3253588516746411,0.8047301
ESTG-NEW-003,"Herr Nemec besitzt 10 BTC in seiner persönlichen Wallet. Im März 2026 findet ein Hard Fork statt, der eine neue Kryptowährung ‚BTC-X' erzeugt. Herr Nemec erhält automatisch 10 BTC-X, ohne aktiv etwas zu tun. Er beachtet die neuen Token zunächst nicht und importiert den Private Key für BTC-X erst vier Monate später in eine Wallet, um sie am selben Tag zu einem Kurs von EUR 120 pro BTC-X zu verkaufen. Zwischen dem Fork-Datum und dem Import-Datum lag der Kurs bei EUR 80 (Fork-Datum) bis EUR 120 (Import-Datum). Wann ist der steuerlich relevante Zufluss, und wie hoch sind die Anschaffungskosten der BTC-X?","Bei einem Hard Fork entstehen die neuen Token automatisch, ohne aktives Handeln des Steuerpflichtigen. Die Anschaffungskosten der durch den Fork erhaltenen Token betragen gemäß § 27b Abs. 3 EStG null Euro, da kein Anschaffungsvorgang und keine entgeltliche Gegenleistung vorliegt. Der Zufluss richtet sich danach, wann die wirtschaftliche Verfügungsmacht entsteht. Beim Hard Fork ist dies grundsätzlich der Zeitpunkt, ab dem der Steuerpflichtige tatsächlich über die Token verfügen kann – was bei automatischer Zuteilung bereits mit dem Fork-Datum der Fall ist, da die Private Keys bereits vorhanden sind und die Verfügungsmöglichkeit objektiv besteht. Der Umstand, dass Herr Nemec subjektiv die Token erst vier Monate später importiert, ändert an der objektiven Verfügungsmacht nichts. Die Veräußerung erzeugt daher einen Veräußerungsgewinn von 10 × EUR 120 – EUR 0 = EUR 1.200, steuerpflichtig mit 27,5 % gemäß § 27a Abs. 1 EStG.",§ 27b Abs. 3 EStG; § 27b Abs. 1 EStG; § 27a Abs. 1 EStG, h12309335,,,,"Der steuerlich relevante Zufluss der BTC-X erfolgt im März 2026 beim Hard Fork, da Herr Nemec zu diesem Zeitpunkt wirtschaftlich über die neuen Token verfügt, auch ohne aktiven Zugriff; die Anschaffungskosten betragen EUR 800 (10 BTC-X × EUR 80 Kurs am Fork-Datum), da der Kurs am Entstehungszeitpunkt maßgeblich ist (§ 4 Abs 1 EStG 1988, § 6 Abs 1 Z 2 EStG 1988 analog für Kryptowährungen als Wirtschaftsgüter).",0.0,0.01014737929846822,0.16438356164383564,0.68744767
ESTG-NEW-004,"Frau Pichler nutzt eine DeFi-Plattform, um ihre 50 ETH in einen Liquidity Pool einzuzahlen. Sie erhält dafür LP-Token (‚Pool-Token'), die ihren Anteil am Pool repräsentieren. Drei Monate später zieht sie ihre Liquidität ab und erhält 48 ETH und 2.500 USDC zurück (aufgrund von Impermanent Loss). Die LP-Token werden dabei vernichtet. Frau Pichler hatte die 50 ETH ursprünglich zu je EUR 2.800 erworben. Zum Zeitpunkt der Einzahlung in den Pool lag der Kurs bei EUR 3.000, zum Zeitpunkt der Entnahme bei EUR 3.100 pro ETH und EUR 1,02 pro USDC. Liegt ein steuerpflichtiger Tausch bei der Einzahlung und/oder bei der Entnahme vor?","Sowohl die Einzahlung von Kryptowährungen in einen Liquidity Pool gegen LP-Token als auch die Rückgabe der LP-Token gegen die Poolanteile stellen jeweils einen Tausch und damit eine Veräußerung bzw. Anschaffung im Sinne des § 27b Abs. 1 EStG dar. Bei der Einzahlung wird der Tausch 50 ETH gegen LP-Token realisiert: Veräußerungserlös 50 × EUR 3.000 = EUR 150.000, Anschaffungskosten 50 × EUR 2.800 = EUR 140.000, steuerpflichtiger Gewinn EUR 10.000. Bei der Entnahme wird der Tausch LP-Token gegen 48 ETH + 2.500 USDC realisiert: Veräußerungserlös 48 × EUR 3.100 + 2.500 × EUR 1,02 = EUR 148.800 + EUR 2.550 = EUR 151.350. Die Anschaffungskosten der LP-Token entsprechen dem Wert bei Einzahlung (EUR 150.000). Steuerpflichtiger Gewinn bei Entnahme: EUR 1.350. Beide Vorgänge unterliegen dem Sondersteuersatz von 27,5 %.",§ 27b Abs. 1 EStG; § 27a Abs. 1 EStG; § 27b Abs. 3 EStG, h12309335,,,,"Bei der Einzahlung in den Liquidity Pool liegt ein steuerpflichtiger Tausch vor, da Frau Pichler ihre 50 ETH gegen LP-Token tauscht, was als Veräußerung der ETH zu qualifizieren ist (§ 27 Abs 1 EStG 1988, § 5 Abs 1 KStG 1988 – Einkünfte aus Kapitalvermögen). Bei der Entnahme liegt ebenfalls ein steuerpflichtiger Tausch vor, da die LP-Token gegen 48 ETH und 2.500 USDC getauscht werden, wobei der Impermanent Loss als Veräußerungsverlust zu berücksichtigen ist (§ 27 Abs 1 EStG 1988).",0.0,0.05830681010813222,0.25,0.72538835
ESTG-NEW-005,"Herr Winkler hält Kryptowährungen auf einer österreichischen Börse (Plattform A). Im Februar 2026 beschließt er, seine 5 BTC über eine sogenannte ‚Cross-Chain-Bridge' von der Bitcoin-Blockchain auf ein Ethereum-basiertes Wrapped-BTC-Protokoll (WBTC) zu transferieren. Die Bridge sperrt die 5 BTC und prägt 5 WBTC auf der Ethereum-Blockchain. Herr Winkler betrachtet dies als reinen technischen Transfer – vergleichbar einem Depot-Übertrag. Die WBTC werden auf seiner MetaMask-Wallet angezeigt. Drei Monate später tauscht er 5 WBTC in 80 ETH auf einer dezentralen Börse. Die ursprünglichen Anschaffungskosten seiner BTC betrugen EUR 25.000 pro BTC. Zum Zeitpunkt des Bridging lag BTC bei EUR 60.000, zum Zeitpunkt des Tauschs WBTC-ETH bei EUR 62.000 pro WBTC. Ist das Bridging von BTC zu WBTC ein steuerlich neutraler Transfer oder ein steuerpflichtiger Tausch?","Das Bridging von BTC zu WBTC stellt einen Tausch von einer Kryptowährung in eine andere dar, da BTC und WBTC rechtlich und technisch verschiedene Kryptowährungen auf verschiedenen Blockchains sind. Die wirtschaftliche Ähnlichkeit (1:1-Anbindung) ändert an der steuerlichen Einordnung als Tausch gemäß § 27b Abs. 1 EStG nichts. Es liegt daher eine Veräußerung der BTC und eine Anschaffung der WBTC vor. Veräußerungserlös: 5 × EUR 60.000 = EUR 300.000. Anschaffungskosten BTC: 5 × EUR 25.000 = EUR 125.000. Steuerpflichtiger Veräußerungsgewinn beim Bridging: EUR 175.000, mit 27,5 % besteuert. Die WBTC haben Anschaffungskosten von EUR 60.000 pro Stück. Der spätere Tausch WBTC gegen ETH ist ein weiterer steuerpflichtiger Tauschvorgang mit einem Gewinn von 5 × (EUR 62.000 – EUR 60.000) = EUR 10.000.",§ 27b Abs. 1 EStG; § 27a Abs. 1 EStG,h12309335,,,,"Das Bridging von BTC zu WBTC ist **kein steuerlich neutraler Transfer**, sondern ein steuerpflichtiger Tausch, da Herr Winkler zwei unterschiedliche Wirtschaftsgüter (Bitcoin und Wrapped Bitcoin) mit eigenständigen Marktpreisen tauscht und damit eine Veräußerung der ursprünglichen BTC realisiert; die Gewinne sind als private Veräußerungsgeschäfte zu besteuern, wobei der Gewinn aus dem Bridging (5 BTC × EUR 60.000 − EUR 25.000 = EUR 175.000) und der nachfolgende Tausch WBTC-ETH separat zu berechnen sind (§ 30 Abs 1 EStG, § 2 Abs 1 Z 5 EStG – private Veräußerungsgeschäfte mit Kryptowährungen).",0.0,0.08675469373520583,0.2832618025751073,0.78413075
ESTG-NEW-006,"Frau Berger erhält im April 2026 einen Airdrop von 10.000 Token des Projekts ‚AlphaDAO'. Bedingung für den Airdrop war, dass sie in der Vergangenheit das AlphaDAO-Protokoll genutzt hatte. Sie hat keinerlei Gegenleistung erbracht und keinen Token-Kauf getätigt. Der Token hat zum Zeitpunkt der Gutschrift auf ihrer Wallet einen Marktwert von EUR 2 pro Token. Frau Berger hält die Token sechs Monate und verkauft sie dann zu EUR 5 pro Token. Wie ist der Airdrop steuerlich einzuordnen, und wie berechnet sich der Veräußerungsgewinn?","Ein Airdrop ohne Gegenleistung stellt keinen Anschaffungsvorgang dar. Die erhaltenen Token haben Anschaffungskosten von null Euro (§ 27b Abs. 3 EStG). Im Unterschied zu Staking-Rewards, die als laufende Einkünfte aus der Überlassung von Kryptowährungen erfasst werden, ist ein reiner Airdrop mangels zugrunde liegender Überlassung oder sonstiger Leistung nicht als laufende Einkünfte gemäß § 27b Abs. 2 EStG zu qualifizieren. Der Airdrop selbst löst im Zeitpunkt des Zuflusses noch keine Einkommensteuerpflicht aus. Erst die spätere Veräußerung ist steuerpflichtig: Veräußerungserlös 10.000 × EUR 5 = EUR 50.000, Anschaffungskosten EUR 0, Veräußerungsgewinn EUR 50.000, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG).",§ 27b Abs. 3 EStG; § 27b Abs. 1 EStG; § 27a Abs. 1 EStG,h12309335,,,,"Der Airdrop stellt für Frau Berger Einkünfte aus Kapitalvermögen dar und ist mit dem Marktwert zum Zufluss (EUR 20.000) als Betriebseinnahme oder Einkünfte aus Kapitalvermögen zu erfassen (§ 27 Abs 1 EStG 1988, § 4 Abs 1 EStG 1988). Der Veräußerungsgewinn berechnet sich aus dem Verkaufserlös (EUR 50.000) abzüglich der Anschaffungskosten in Höhe des Marktwerts bei Zufluss (EUR 20.000), sodass ein steuerpflichtiger Gewinn von EUR 30.000 entsteht, wobei die Spekulationsfrist von sechs Monaten nicht erfüllt ist und daher die volle Besteuerung erfolgt (§ 30 Abs 1 EStG 1988).",0.0,0.008726602748626813,0.23696682464454974,0.7470588
ESTG-NEW-007,Herr Fuchs betreibt über seinen privaten Computer Staking für das Cardano-Netzwerk. Die Staking-Plattform bezeichnet die Erträge als ‚Interest Rewards'. In seiner Jahresabrechnung werden die Erträge auch als ‚Zinsen' ausgewiesen. Im Jahr 2026 erhält Herr Fuchs insgesamt 12.000 ADA als ‚Interest Rewards' gutgeschrieben. Der Marktwert zum jeweiligen Zuflusszeitpunkt beträgt insgesamt EUR 6.600. Herr Fuchs behandelt die Erträge als Zinsen aus Kapitalforderungen (§ 27 Abs. 2 Z 2 EStG) und beantragt im Rahmen der Veranlagung die Anrechnung der damit verbundenen DeFi-Transaktionskosten als Werbungskosten. Ist diese Einordnung korrekt?,"Nein. Ungeachtet der Bezeichnung durch die Plattform als ‚Interest' oder ‚Zinsen' handelt es sich bei Staking-Rewards steuerlich nicht um Zinsen aus Kapitalforderungen gemäß § 27 Abs. 2 Z 2 EStG, sondern um Einkünfte aus der Überlassung von Kryptowährungen gemäß § 27b Abs. 2 EStG. Die Bezeichnung durch die Plattform ist für die steuerliche Qualifikation irrelevant; maßgeblich ist die rechtliche Natur des Vorgangs. Da es sich um Einkünfte gemäß § 27b handelt, gilt das Abzugsverbot für Aufwendungen gemäß § 20 Abs. 2 EStG iVm der Sondersatzbesteuerung nach § 27a Abs. 1 EStG. Die DeFi-Transaktionskosten sind daher nicht als Werbungskosten abzugsfähig. Die Einkünfte von EUR 6.600 unterliegen dem besonderen Steuersatz von 27,5 %.",§ 27b Abs. 2 EStG; § 27 Abs. 2 Z 2 EStG; § 27a Abs. 1 EStG; § 20 Abs. 2 EStG,h12309335,,,,"Die Einordnung als Zinsen gemäß § 27 Abs. 2 Z 2 EStG ist nicht korrekt, da Staking-Rewards typischerweise als Einkünfte aus Gewerbebetrieb (§ 2 Abs. 1 Z 1 EStG) oder als sonstige Einkünfte (§ 27 Abs. 1 Z 1 EStG) zu qualifizieren sind, je nachdem ob eine nachhaltige Betätigung vorliegt. Die DeFi-Transaktionskosten können dann als Betriebsausgaben oder Werbungskosten geltend gemacht werden, sofern die entsprechende Einkunftsart vorliegt (§ 4 Abs. 4 EStG, § 6 Abs. 1 Z 4 EStG).",0.25,0.07536727161852153,0.2755102040816327,0.76605695
ESTG-NEW-008,"Herr und Frau Maier betreiben seit 2024 gemeinsam Krypto-Staking. Sie haben ein gemeinsames Wallet, in dem 100 ETH gehalten werden. Die ETH wurden jeweils zur Hälfte von beiden angeschafft (Herr Maier: 50 ETH zu EUR 2.000/Stück, Frau Maier: 50 ETH zu EUR 3.500/Stück). Im Jahr 2026 werden 8 ETH als Staking-Rewards gutgeschrieben (Marktwert bei Zufluss: EUR 3.200/ETH). Kurz darauf verkauft Herr Maier 30 ETH aus dem gemeinsamen Wallet zu EUR 3.300/ETH. Die Eheleute haben keine schriftliche Vereinbarung über die interne Zuordnung der Rewards oder über die Reihenfolge der Veräußerung. Wem sind die Staking-Rewards zuzurechnen, und wie bestimmen sich die Anschaffungskosten der veräußerten 30 ETH?","Bei einem gemeinsamen Wallet ohne abweichende Vereinbarung sind die Staking-Rewards im Verhältnis der wirtschaftlichen Beteiligung am gestakten Kapital zuzurechnen. Da beide jeweils 50 ETH eingebracht haben, entfallen auf jeden Ehegatten 4 ETH Staking-Rewards (je EUR 12.800). Diese Rewards sind als laufende Einkünfte aus Kryptowährungen im Zuflusszeitpunkt mit dem Marktwert zu erfassen; zugleich sind genau diese Werte als Anschaffungskosten anzusetzen (§ 27b Abs. 2 EStG). Für Herrn Maier sind daher 50 ETH zu 2.000 EUR und 4 Reward-ETH zu 3.200 EUR in den gleitenden Durchschnitt einzubeziehen. Der Durchschnittspreis beträgt 2.088,89 EUR pro ETH; bei Veräußerung von 30 ETH zu 3.300 EUR ergibt sich ein steuerpflichtiger Veräußerungsgewinn von 36.333,30 EUR, der dem besonderen Steuersatz von 27,5 % unterliegt",§ 27b Abs. 2 EStG; § 27b Abs. 3a EStG; § 27a Abs. 1 EStG; § 2 Abs. 1 EStG,h12309335,,,,"Die Staking-Rewards sind mangels schriftlicher Vereinbarung nach dem Grundsatz der wirtschaftlichen Berechtigung hälftig beiden Ehegatten zuzurechnen, da beide zu gleichen Teilen Eigentümer des Wallets sind (§ 4 Abs 1 EStG 1988). Bei der Veräußerung der 30 ETH ist mangels dokumentierter Zuordnung die Durchschnittsmethode anzuwenden, wonach die Anschaffungskosten mit EUR 2.750/ETH [(50 × 2.000 + 50 × 3.500) ÷ 100] zu berechnen sind, was zu Anschaffungskosten von EUR 82.500 für die 30 verkauften ETH führt (§ 6 Abs 1 Z 2 EStG 1988, Rsp. zu Kryptowährungen).",0.0,0.007319822017211907,0.18502202643171806,0.75220746
ESTG-NEW-009,"Frau Schneider ist österreichische Steuerresidentin und hält Aktien der deutschen X-AG. Im Juni 2026 beschließt die Hauptversammlung der X-AG, den Bilanzgewinn in Form einer Wahldividende auszuschütten: Aktionäre können zwischen einer Bardividende (EUR 4 pro Aktie) und einer Stockdividende (1 neue Aktie je 20 alte Aktien) wählen. Frau Schneider wählt die Stockdividende und erhält 50 neue Aktien (sie hält 1.000 Stück). Der Kurswert der X-AG-Aktie am Tag der Gutschrift beträgt EUR 82. Die deutschen Behörden behalten keine Kapitalertragsteuer auf die Stockdividende ein, da in Deutschland die Stockdividende bei einer Kapitalerhöhung aus Gesellschaftsmitteln nicht steuerbar ist. Ist die Stockdividende in Österreich steuerfrei?","Nein. Obwohl eine Kapitalerhöhung aus Gesellschaftsmitteln – bei der kein Wahlrecht besteht – in Österreich keinen Zufluss darstellt, liegt hier eine Wahldividende vor: Die Aktionärin hatte die Wahl zwischen Barzahlung und neuen Aktien. Bei einer Wahldividende (Stockdividende mit Barwahlrecht) gilt der Zufluss als erfolgt, da die Aktionärin auf die Barauszahlung verzichtet. Es liegt ein Zufluss gemäß § 27 Abs. 2 Z 1 lit. a EStG (Gewinnanteile) in Höhe des Kurswerts der erhaltenen Aktien vor: 50 × EUR 82 = EUR 4.100. Dieser Betrag unterliegt der österreichischen Einkommensteuer mit dem Sondersteuersatz von 27,5 % (§ 27a Abs. 1 EStG). Dass Deutschland keine Quellensteuer erhebt, ist für die österreichische Steuerpflicht unerheblich. Die Anschaffungskosten der neuen Aktien betragen EUR 82 pro Stück.",§ 27 Abs. 2 Z 1 lit. a EStG; § 27a Abs. 1 EStG; § 15 Abs. 1 EStG,h12309335,,,,"Nein, die Stockdividende ist in Österreich nicht steuerfrei. Frau Schneider muss in Österreich auf den Wert der zugeteilten neuen Aktien (50 Aktien × EUR 82 = EUR 4.100) Einkommensteuer zahlen, da Dividenden – unabhängig davon, ob sie in bar oder in Aktien gewährt werden – als Einkünfte aus Kapitalvermögen zu versteuern sind und die deutsche Nichtbesteuerung für österreichische Steuerzwecke nicht maßgeblich ist (§ 27 Abs 1 EStG 1988, § 8 Abs 1 KStG 1988).",0.0,0.04340419407052108,0.17435897435897438,0.7139591
