id,prompt,correct_answer,sources,student_id,notes,corrected sources,direct citations from sources,answer,cit_recall,bleu,rouge_l,bertscore_f1
ESTG-NEW-010,"Herr Gruber hat im Dezember 2025 über eine österreichische Kryptobörse 20 SOL erworben (Anschaffungskosten EUR 180/SOL). Im Jänner 2026 delegiert er alle 20 SOL an einen Validator und beginnt Staking. Im März 2026 werden ihm 0,5 SOL als Staking-Rewards gutgeschrieben (Marktwert EUR 200/SOL). Im April 2026 beschließt Herr Gruber, das Staking zu beenden und die Delegation aufzuheben (‚Unstaking'). Während der Kühlperiode von 3 Epochen (~6 Tagen) kann er nicht über seine SOL verfügen. Nach Ende der Kühlperiode sind 20,5 SOL wieder in seiner Wallet. Er verkauft sofort 10 SOL zu EUR 210/SOL. Stellt das Unstaking einen steuerpflichtigen Vorgang dar?","Nein. Das Unstaking ist kein steuerpflichtiger Vorgang. Die 0,5 SOL Staking-Rewards wurden bereits bei Zufluss als Einkünfte erfasst (0,5 × 200 = 100 €) und haben Anschaffungskosten in gleicher Höhe (§ 27b Abs. 2 EStG iVm § 4 Abs. 1 Kryptowährungsverordnung). Der Durchschnittspreis beträgt daher (20 × 180 + 0,5 × 200) / 20,5 = 180,49 € (§ 27b Abs. 3a EStG). Der Veräußerungsgewinn beträgt 10 × (210 − 180,49) = 295,10 € und unterliegt 27,5 % (§ 27a Abs. 1 EStG).",§ 27b Abs. 1 EStG; § 27b Abs. 2 EStG; § 27b Abs. 3a EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62017CJ0320 Marle Participations VORAB; 62016CJ0036 Posnania Investment VORAB; 62018CJ0242 UniCredit Leasing VORAB; 62016CJ0404 Lombard Ingatlan Lizing VORAB; 62018CJ0042 Cardpoint VORAB.,0.0,0.0,0.01769911504424779,0.57076895
ESTG-NEW-011,"Frau Lang ist unselbständig erwerbstätig und handelt privat gelegentlich mit Kryptowährungen. Im Jahr 2026 erzielt sie folgende Ergebnisse: (1) Gewinn aus dem Verkauf von ETH: EUR 8.000, (2) Verlust aus dem Verkauf von BTC: EUR 3.000, (3) Verlust aus dem Verfall eines Krypto-basierten Derivats (Perpetual Future auf SOL auf einer nicht-österreichischen Plattform): EUR 12.000, (4) Dividenden aus österreichischen Aktien (nach KESt): EUR 2.000 brutto. Frau Lang möchte den Gesamtverlust aus Krypto gegen die Dividenden verrechnen. Wie funktioniert der Verlustausgleich?","Der Verlust aus dem Verkauf von BTC (EUR 3.000) kann gemäß § 27 Abs. 8 EStG mit dem Gewinn aus dem Verkauf von ETH (EUR 8.000) verrechnet werden, da beide Einkünfte aus realisierten Wertsteigerungen von Kryptowährungen gemäß § 27b Abs. 1 EStG darstellen. Der verbleibende Krypto-Gewinn beträgt EUR 5.000. Der Verlust aus dem Verfall des Krypto-Derivats (EUR 12.000) ist ebenfalls grundsätzlich mit Einkünften gemäß § 27 verrechenbar. Er kann mit dem verbleibenden Krypto-Gewinn (EUR 5.000) und auch mit den Dividenden (EUR 2.000) verrechnet werden, da der Verlustausgleich innerhalb der Einkünfte des § 27 Abs. 2-4 EStG insgesamt möglich ist (§ 27 Abs. 8 Z 1 EStG). Es verbleibt ein nicht verrechneter Verlust von EUR 5.000, der nicht in Folgejahre vorgetragen werden kann, da § 27 Abs. 8 keinen Verlustvortrag vorsieht.",§ 27 Abs. 8 EStG; § 27b Abs. 1 EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62019CJ0231 Blackrock Investment Management (UK) VORAB; EWR-Abk Art28; 62012CJ0190 Emerging Markets Series of DFA Investment Trust Company VORAB; EWR-Abk Art34; 62004CJ0446 Test Claimants in the FII Group Litigation VORAB.,0.0,0.00048703473504419853,0.010752688172043012,0.57464826
ESTG-NEW-012,"Herr Pfeifer betreibt einen kleinen Onlineshop als Einzelunternehmer (Einkünfte aus Gewerbebetrieb, § 23 EStG). Im Jahr 2024 hat er im Rahmen seines Unternehmens 5 BTC angeschafft (zu je EUR 30.000), die er als Betriebsvermögen bilanziert, weil er sie ursprünglich als Zahlungsmittel für Lieferantenrechnungen nutzen wollte. Tatsächlich hat er die BTC nie zu Zahlungszwecken verwendet. Im März 2026 verkauft er alle 5 BTC zu EUR 65.000 pro Stück. Herr Pfeifer ist der Meinung, der Gewinn sei mit dem Sondersteuersatz von 27,5 % begünstigt, da es sich um Kryptowährungen handle und § 27b EStG anzuwenden sei. Hat er Recht?","Nein. Kryptowährungen, die zum Betriebsvermögen gehören, fallen nicht unter § 27b EStG, sondern sind nach den allgemeinen Gewinnermittlungsvorschriften der jeweiligen Einkunftsart zu behandeln. Gemäß § 27b Abs. 4 EStG ist § 27b nur auf Kryptowährungen im Privatvermögen anwendbar. Da die BTC im Betriebsvermögen des Einzelunternehmens bilanziert sind, handelt es sich um Einkünfte aus Gewerbebetrieb gemäß § 23 EStG. Der Veräußerungsgewinn von 5 × (65.000 – 30.000) = EUR 175.000 unterliegt dem progressiven Einkommensteuertarif (§ 33 EStG) und nicht dem Sondersteuersatz von 27,5 %. Der Umstand, dass die BTC nie zu betrieblichen Zahlungszwecken genutzt wurden, ändert an der Zugehörigkeit zum Betriebsvermögen nichts, solange sie nicht entnommen wurden.",§ 27b Abs. 4 EStG; § 23 EStG; § 33 EStG; § 6 Z 4 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 idF 2010/I/111; EStG 1988 §27 Abs3 idF 2010/I/111; EStG 1988 §27 Abs2 idF 2010/I/111; EStG 1988 §27 Abs4 idF 2010/I/111; EStG 1988 §27a Abs1.,0.0,0.0010716002362082641,0.075,0.60394025
ESTG-NEW-013,"Frau Eder hält 100 Token des Projekts ‚SynthX' auf einer DeFi-Plattform. Im Februar 2026 führt das Projekt eine ‚Token-Migration' durch: Alle SynthX-Token werden im Verhältnis 1:1 gegen neue ‚SynthX-v2'-Token getauscht. Die Migration erfolgt automatisch durch einen Smart Contract; Frau Eder muss lediglich eine Transaktion bestätigen. Die wirtschaftliche Funktion und die Governance-Rechte bleiben identisch, lediglich der Smart-Contract-Code wird aktualisiert. Der Marktwert beträgt zum Migrationszeitpunkt EUR 50 pro Token. Die ursprünglichen Anschaffungskosten von Frau Eders SynthX-Token betrugen EUR 10 pro Token. Liegt ein steuerpflichtiger Tausch vor?","Ja. Obwohl die wirtschaftliche Funktion unverändert bleibt, handelt es sich rechtlich um einen Tausch einer Kryptowährung gegen eine andere, da SynthX und SynthX-v2 technisch verschiedene Token mit verschiedenen Smart Contracts sind. Ein Token-Swap stellt eine Veräußerung des alten und eine Anschaffung des neuen Tokens gemäß § 27b Abs. 1 EStG dar. Dass die Migration ‚automatisch' erfolgt und wirtschaftlich neutral ist, ändert an der steuerlichen Qualifikation nichts – maßgeblich ist die rechtliche Zuordnung. Veräußerungserlös: 100 × EUR 50 = EUR 5.000. Anschaffungskosten: 100 × EUR 10 = EUR 1.000. Steuerpflichtiger Gewinn: EUR 4.000, besteuert mit 27,5 %. Die Anschaffungskosten der SynthX-v2 betragen EUR 50 pro Token.",§ 27b Abs. 1 EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62022CJ0368 Danish Fluid System Technologies VORAB; 62018CJ0042 Cardpoint VORAB; 62016CJ0036 Posnania Investment VORAB; 62011CJ0392 Field Fisher Waterhouse VORAB; 62018CJ0323 Tesco-Global Aruhazak VORAB.,0.0,0.0006373994529924434,0.013422818791946307,0.55743176
ESTG-NEW-014,"Herr Steiner ist österreichischer Steuerresident und betreibt Ethereum-Staking. Er verwendet dafür einen sogenannten ‚Liquid Staking'-Dienst: Er hinterlegt 32 ETH und erhält dafür 32 ‚stETH'-Token, die den Wert der gestakten ETH plus laufende Rewards abbilden. Die stETH sind frei handelbar. Durch den Rebase-Mechanismus steigt die Anzahl der stETH in seiner Wallet automatisch – im Jahr 2026 von 32 auf 33,6 stETH, ohne dass eine separate Gutschrift erfolgt. Herr Steiner verkauft im Dezember 2026 alle 33,6 stETH gegen ETH. Wie sind die Einkünfte aus dem Rebase und aus dem Verkauf steuerlich zu behandeln?","Die Hinterlegung der 32 ETH gegen 32 stETH stellt einen Tausch und damit eine Veräußerung/Anschaffung gemäß § 27b Abs. 1 EStG dar, da stETH eine eigenständige Kryptowährung ist. Der Rebase-Mechanismus, der die Anzahl der stETH automatisch erhöht, stellt wirtschaftlich die Gutschrift von Staking-Erträgen dar. Obwohl keine separate ‚Reward-Gutschrift' erfolgt, sind die durch den Rebase hinzukommenden stETH als Einkünfte aus der Überlassung von Kryptowährungen gemäß § 27b Abs. 2 EStG im Zeitpunkt des Zuflusses (Rebase-Zeitpunkt) steuerpflichtig. Der Zufluss der 1,6 stETH durch den Rebase ist mit dem jeweiligen Marktwert zum Zeitpunkt jedes einzelnen Rebases zu bewerten. Die Anschaffungskosten der durch Rebase erhaltenen stETH betragen EUR 0 (§ 27b Abs. 2 letzter Satz). Der Verkauf aller 33,6 stETH gegen ETH ist ein weiterer steuerpflichtiger Tausch nach § 27b Abs. 1 EStG, wobei der gleitende Durchschnittspreis anzuwenden ist.",§ 27b Abs. 1 EStG; § 27b Abs. 2 EStG; § 27b Abs. 3a EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62018CJ0075 Vodafone Magyarorszag VORAB; 62017CJ0320 Marle Participations VORAB; 62023CJ0602 Finanzamt für Großbetriebe VORAB; 62015CJ0011 Cesky rozhlas VORAB; 62016CJ0036 Posnania Investment VORAB.,0.0,0.00023340325329959408,0.01098901098901099,0.5565346
ESTG-NEW-015,"Frau Hofer hat im August 2025 über eine ausländische Plattform 10.000 USDT (Tether, ein Stablecoin) zu je EUR 0,92 erworben. Im Februar 2026 tauscht sie 5.000 USDT direkt gegen 5.000 USDC (USD Coin) auf einer dezentralen Börse, als der Marktwert beider Stablecoins jeweils EUR 0,95 beträgt. Im Mai 2026 tauscht sie die restlichen 5.000 USDT gegen EUR auf einer österreichischen Börse zu EUR 0,97 pro USDT. Frau Hofer ist der Ansicht, dass Stablecoin-zu-Stablecoin-Tausche nicht steuerbar sind, da kein ‚echter' Kursgewinn vorliegt und beide Token denselben Basiswert (USD) abbilden. Ist diese Ansicht korrekt?","Nein. Auch der Tausch eines Stablecoins gegen einen anderen Stablecoin stellt eine Veräußerung und Neuanschaffung gemäß § 27b Abs. 1 EStG dar. USDT und USDC sind rechtlich und technisch verschiedene Kryptowährungen, unabhängig davon, dass beide den US-Dollar abbilden. Die wirtschaftliche Ähnlichkeit begründet keine steuerliche Identität. Tausch USDT gegen USDC im Februar 2026: Veräußerungserlös 5.000 × EUR 0,95 = EUR 4.750, Anschaffungskosten 5.000 × EUR 0,92 = EUR 4.600, steuerpflichtiger Gewinn EUR 150. Tausch USDT gegen EUR im Mai 2026: Veräußerungserlös 5.000 × EUR 0,97 = EUR 4.850, Anschaffungskosten 5.000 × EUR 0,92 = EUR 4.600, steuerpflichtiger Gewinn EUR 250. Beide Vorgänge unterliegen dem Sondersteuersatz von 27,5 %.",§ 27b Abs. 1 EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62012CJ0190 Emerging Markets Series of DFA Investment Trust Company VORAB; 62013CJ0048 Nordea Bank Danmark VORAB; 62019CJ0231 Blackrock Investment Management (UK) VORAB; Kapitalabfluss-MeldeG 2015 §6; 62011CJ0338 Santander Asset Management SGIIC VORAB.,0.0,0.0,0.011904761904761904,0.5605589
ESTG-NEW-016,"Herr Novak betreibt eine Einzelfirma (Gewerbebetrieb) und hält privat 20 ETH, die er 2023 zu EUR 1.500/Stück angeschafft hat. Im Jänner 2026 transferiert er die 20 ETH in das Wallet seiner Einzelfirma, um sie dort als Liquiditätsreserve zu verwenden. Der Marktwert zum Zeitpunkt der Einlage beträgt EUR 3.200 pro ETH. Herr Novak entnimmt im Juni 2026 10 ETH aus dem Betriebsvermögen zurück in sein Privatvermögen (Marktwert EUR 3.500/ETH) und verkauft im September 2026 die 10 entnommenen ETH zu EUR 3.800/ETH. Welche steuerlichen Folgen ergeben sich aus der Einlage, der Entnahme und dem Verkauf?","Die Einlage der Kryptowährung aus dem Privatvermögen in das Betriebsvermögen stellt gemäß § 6 Z 5 EStG eine Einlage dar. Der Einlagewert ist grundsätzlich der Teilwert (Marktwert) zum Einlagezeitpunkt, also EUR 3.200/ETH. Die im Privatvermögen enthaltene stille Reserve (EUR 3.200 – EUR 1.500 = EUR 1.700 pro ETH) wird durch die Einlage jedoch gemäß § 6 Z 5 lit. b EStG nicht realisiert – sie bleibt im Betriebsvermögen verstrickt, die AK für die betriebliche Gewinnermittlung betragen die fortgeführten AK von EUR 1.500/Stück. Die Entnahme zum Marktwert EUR 3.500/ETH führt zu einem betrieblichen Gewinn von 10 × (3.500 – 1.500) = EUR 20.000 (Einkünfte aus Gewerbebetrieb, progressiver Tarif). Bei der anschließenden Veräußerung im Privatvermögen sind die Anschaffungskosten mit dem Entnahmewert EUR 3.500 anzusetzen. Veräußerungsgewinn: 10 × (3.800 – 3.500) = EUR 3.000, steuerpflichtig mit 27,5 % gemäß § 27b Abs. 1 iVm § 27a Abs. 1 EStG.",§ 6 Z 5 EStG; § 6 Z 5 lit. b EStG; § 23 EStG; § 27b Abs. 1 EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Kapitalabfluss-MeldeG 2015 §6; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern Art4; InvFG 1993; KStG 1988 §24 Abs5 idF 2015/I/163.,0.0,0.00018400672417543003,0.01941747572815534,0.60597146
ESTG-NEW-017,"Frau Wimmer erbt im März 2026 von ihrer verstorbenen Tante 3 BTC. Die Tante hatte die BTC im Februar 2021 zu EUR 35.000 pro Stück angeschafft (also vor dem Stichtag 1. März 2021 für die Übergangsregelung des ökologisch-sozialen Steuerreformgesetzes 2022). Der Marktwert zum Todestag beträgt EUR 68.000 pro BTC. Frau Wimmer verkauft im Juni 2026 alle 3 BTC zu EUR 70.000. Wie sind die Anschaffungskosten zu bestimmen, und ist der Verkauf steuerpflichtig?","Bei einem unentgeltlichen Erwerb (Erbschaft) tritt gemäß § 27b Abs. 3 EStG der Erbe in die Rechtsposition des Rechtsvorgängers ein (Buchwertfortführung). Entscheidend ist, dass die Tante die BTC vor dem 1. März 2021 angeschafft hat – somit greift die Übergangsregelung des § 124b Z 384 lit. a EStG. Für Kryptowährungen, die vor dem 1. März 2021 angeschafft wurden, gilt die alte Rechtslage (Spekulationsfrist gemäß § 31 EStG aF). Da die Spekulationsfrist von einem Jahr bereits abgelaufen war, wären die BTC bei der Tante bei Veräußerung steuerfrei gewesen. Da Frau Wimmer in deren Rechtsposition eintritt, sind auch bei ihr die BTC steuerfrei veräußerbar. Der Altvermögensstatus geht mit der Erbschaft über. Es fällt keine Einkommensteuer an.",§ 27b Abs. 3 EStG; § 124b Z 384 lit. a EStG; § 31 EStG aF,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: SteuerreformG 2020; 62016CC0132 Iberdrola Inmobiliaria Real Estate Investments Schlussantrag; UStBLV 2018 §1 Z7; UStBLV 2018 §1 Z9; UStBLV 2018.,0.0,0.0003797215007506147,0.03870967741935485,0.60294837
ESTG-NEW-018,"Herr Zach hält Token auf einer zentralisierten Kryptobörse (CEX). Im April 2026 wird die Börse insolvent und der Zugang zu den Guthaben wird gesperrt. Herr Zach hält 15 ETH mit Anschaffungskosten von EUR 2.400/ETH (Gesamtwert zum Zeitpunkt der Insolvenz: ca. EUR 48.000). Im Insolvenzverfahren wird eine Quote von 20 % angekündigt. Herr Zach erhält schließlich im Oktober 2026 eine Zahlung von EUR 9.600 (= 20 % von EUR 48.000). Er möchte den Verlust steuerlich geltend machen. Kann er einen Verlust aus Kryptowährungen nach § 27 Abs. 8 EStG geltend machen, und wenn ja, in welcher Höhe und zu welchem Zeitpunkt?","Ein Verlust aus Kryptowährungen kann gemäß § 27 Abs. 8 EStG nur bei einer tatsächlichen Veräußerung oder einem dieser gleichgestellten Vorgang verrechnet werden. Der bloße Verlust des Zugangs durch die Insolvenz der Börse stellt noch keine Veräußerung dar. Allerdings kommt ein Forderungsausfall in Betracht: Die Guthaben auf der CEX stellen wirtschaftlich eine Forderung gegen die Börse dar. Die Realisation des Verlustes erfolgt im Zeitpunkt der endgültigen Quotenausschüttung bzw. Bestätigung der Abschlussquote. Die Anschaffungskosten betragen 15 × EUR 2.400 = EUR 36.000. Der erhaltene Betrag beträgt EUR 9.600. Der realisierte Verlust beträgt EUR 36.000 – EUR 9.600 = EUR 26.400. Dieser Verlust ist im Rahmen des § 27 Abs. 8 EStG mit anderen Einkünften aus Kapitalvermögen gemäß § 27 verrechenbar, jedoch nicht vortragsfähig.",§ 27 Abs. 8 EStG; § 27b Abs. 1 EStG; § 27 Abs. 3 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3 idF 2010/I/111; EStG 1988 §27 Abs2 idF 2010/I/111; EStG 1988 §27 Abs4 idF 2010/I/111; EStG 1988 §27 Abs5 Z3; EStG 1988 §27 idF 2010/I/111.,0.0,0.0007987468292585383,0.05347593582887701,0.6126134
ESTG-NEW-019,"Herr Brandstätter ist österreichischer Steuerresident und besitzt Aktien der US-amerikanischen Y-Corp. Im August 2026 führt Y-Corp einen ‚Reverse Stock Split' 1:10 durch (10 alte Aktien werden zu 1 neuen zusammengelegt). Herr Brandstätter hielt 1.000 Aktien (Anschaffungskosten EUR 5/Stück = EUR 5.000) und hält nach dem Reverse Split 100 Aktien. Für seine 5 ‚überschüssigen' Aktien (da er 1.005 Aktien hatte, wovon 5 nicht glatt teilbar sind) erhält er eine Barabfindung von EUR 250. Herr Brandstätter ist der Ansicht, dass der gesamte Reverse Split kein steuerlich relevanter Vorgang ist. Stimmt das?","Der Reverse Stock Split an sich ist für die glatten Anteile kein steuerpflichtiger Vorgang, da sich nur die Stückelung ändert und die Beteiligungsquote unverändert bleibt. Die Anschaffungskosten der alten Aktien werden auf die neuen Aktien übertragen: 1.000 Aktien × EUR 5 = EUR 5.000, aufgeteilt auf 100 neue Aktien = EUR 50/Aktie. Für die 5 überschüssigen Aktien (Spitze), die gegen Barabfindung eingezogen werden, liegt jedoch eine Veräußerung gemäß § 27 Abs. 3 EStG vor. Die Anschaffungskosten der 5 Spitzenaktien betragen 5 × EUR 5 = EUR 25. Veräußerungserlös: EUR 250. Steuerpflichtiger Gewinn aus der Spitzenabfindung: EUR 250 – EUR 25 = EUR 225, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG). Der Reverse Split ist daher nicht zur Gänze steuerlich neutral.",§ 27 Abs. 3 EStG; § 27a Abs. 3 Z 2 lit. a EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62012CJ0190 Emerging Markets Series of DFA Investment Trust Company VORAB; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern Art4; 62019CJ0231 Blackrock Investment Management (UK) VORAB; 32008L0007 Kapital Ansammlungs-RL indirekte Steuern Art5 Abs1 lita.,0.0,0.0016199612117829907,0.02247191011235955,0.559974
ESTG-NEW-020,"Frau Kern betreibt seit 2025 Staking auf der Polkadot-Blockchain. Ihre Staking-Rewards werden im Polkadot-Netzwerk automatisch re-staked (‚Compounding'), d.h. die Rewards werden ohne aktives Zutun direkt wieder dem Staking zugeführt. Im Jahr 2026 hätte Frau Kern insgesamt 500 DOT an Rewards erhalten, die alle automatisch re-staked wurden. Sie hat die Rewards nie in ihrer frei verfügbaren Wallet erhalten. Der Marktwert der 500 DOT zum jeweiligen Gutschriftzeitpunkt beträgt insgesamt EUR 3.400. Im Dezember 2026 beendet Frau Kern das Staking und erhält alle Token (inklusive der re-stakten Rewards) auf ihre Wallet. Zu welchem Zeitpunkt sind die Staking-Einkünfte steuerpflichtig – bei automatischem Re-Staking oder erst bei Beendigung und Auszahlung auf die Wallet?","Die Staking-Rewards sind bereits zum Zeitpunkt der jeweiligen Gutschrift steuerpflichtig, nicht erst bei Beendigung des Stakings und Übertragung auf die Wallet. Gemäß § 27b Abs. 2 EStG entsteht die Steuerpflicht für Einkünfte aus der Überlassung von Kryptowährungen mit dem Zufluss. Beim automatischen Re-Staking (Compounding) erfolgt der Zufluss bereits mit der Gutschrift der Rewards im Staking-Protokoll, da die Rewards dem Steuerpflichtigen in diesem Moment wirtschaftlich zugerechnet werden – auch wenn sie automatisch wieder gestakt werden. Die ‚Verfügung' besteht darin, dass das automatische Re-Staking jederzeit hätte deaktiviert werden können. Die Einkünfte betragen EUR 3.400, verteilt auf die jeweiligen Zuflusszeitpunkte, jeweils steuerpflichtig mit 27,5 %. Die Anschaffungskosten der durch Re-Staking erhaltenen DOT betragen EUR 0. Die Beendigung des Stakings und Auszahlung auf die Wallet ist kein zusätzlicher steuerpflichtiger Vorgang.",§ 27b Abs. 2 EStG; § 19 Abs. 1 EStG; § 27a Abs. 1 EStG,h12309335,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62015CJ0011 Cesky rozhlas VORAB; UStBLV 2018; 62022CJ0368 Danish Fluid System Technologies VORAB; AbgÄG 2020; UStBLV 2018 §1 Z7.,0.0,0.00048266304671688365,0.023529411764705885,0.5518661
VAT-DOM-001,"Ein chinesischer Händler verkauft über einen Online-Marktplatz Kopfhörer an eine Privatperson in Österreich. Die Ware wird aus dem Drittlandsgebiet nach Österreich versendet, der Einzelwert der Sendung beträgt 145 Euro. Der Marktplatz unterstützt den Verkauf technisch und organisatorisch. Wird der Marktplatz umsatzsteuerlich so behandelt, als ob er die Gegenstände selbst erhalten und geliefert hätte?","Ja. Unterstützt ein Unternehmer über eine elektronische Schnittstelle einen Einfuhr-Versandhandelsumsatz und übersteigt der Einzelwert der Waren je Sendung 150 Euro nicht, wird er so behandelt, als ob er die Gegenstände selbst erhalten und geliefert hätte.","§ 3 Abs. 3a Z 1 UStG 1994, § 3 Abs. 8a UStG 1994",h12407101,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62004CJ0245 EMAG Handel Eder VORAB; 62015CJ0340 Nigl VORAB; 62011CJ0189 Kommission / Spanien; 62015CJ0432 Bastova VORAB; 62018CJ0323 Tesco-Global Aruhazak VORAB.,0.0,0.005285758590883884,0.028169014084507043,0.5605375
VAT-DOM-002,"A in Polen verkauft Waren an B in Tschechien, B verkauft dieselben Waren weiter an C in Österreich. Die Ware wird unmittelbar von Polen nach Österreich befördert. B organisiert die Beförderung und teilt A seine polnische Umsatzsteuer-Identifikationsnummer mit, also jene des Mitgliedstaats, aus dem die Gegenstände versendet werden. Welcher Lieferung wird die Beförderung zugeordnet?","Die Beförderung wird der Lieferung durch den Zwischenhändler B zugeordnet, also der Lieferung B an C. Teilt der Zwischenhändler seinem Lieferer die UID des Abgangsmitgliedstaats mit, greift § 3 Abs. 15 Z 1 lit. b; die davorliegende Lieferung A an B gilt dann dort als ausgeführt, wo die Beförderung beginnt.","§ 3 Abs. 15 Z 1 lit. b UStG 1994, § 3 Abs. 15 Z 3 UStG 1994, § 3 Abs. 15 Z 6 UStG 1994",h12407101,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0187 DSV Road VORAB; 31987R2658 Kombinierte Nomenklatur Anh1; UStG 1994 Anh Art3 Abs3; UStG 1994 Anh Art20; 31987R2658 Kombinierte Nomenklatur Anh1 Teil2 idF 32005R1719.,0.0,0.0034599599645806067,0.021978021978021976,0.5800439
VAT-DOM-003,"Ein Auftraggeber übergibt einem Unternehmer Feingold zur Herstellung eines Schmuckstücks. Statt genau aus diesem Gold zu arbeiten, überlässt der Unternehmer dem Auftraggeber aus seinem eigenen Bestand ein gleichartiges fertiges Schmuckstück, wie er es typischerweise aus solchem Stoff herstellt. Das Entgelt wird als reiner Werklohn berechnet und hängt nicht vom Unterschied zwischen dem Marktpreis des empfangenen Goldes und jenem des überlassenen Schmuckstücks ab. Liegt eine Lieferung oder eine sonstige Leistung vor?","Es liegt eine sonstige Leistung (Werkleistung) vor. Überlässt der Unternehmer anstelle des herzustellenden Gegenstands einen gleichartigen Gegenstand aus seinem Bestand und wird das Entgelt nach Art eines Werklohns unabhängig vom Preisunterschied berechnet, ordnet § 3a Abs. 3 die Leistung als sonstige Leistung ein.",§ 3a Abs. 3 UStG 1994,h12407101,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV eisen- und metallverarbeitende Gewerbe; KollV eisen- und metallverarbeitende Industrie Pkt7; KollV eisen- und metallverarbeitende Industrie Abschn14; KollV eisen- und metallverarbeitende Gewerbe Abschn8; ABGB §1151 Abs1.,0.0,0.0050677895326314976,0.04819277108433735,0.57940435
VAT-DOM-004,Eine schweizerische Gesellschaft verkauft an eine deutsche GmbH Eintrittsberechtigungen für eine Fachmesse in Wien weiter. Die schweizerische Gesellschaft handelt im eigenen Namen im Rahmen einer Besorgungsleistung. Liegt der Leistungsort der weiterverrechneten Eintrittsberechtigungen in Österreich?,"Ja. Besorgt ein Unternehmer eine sonstige Leistung, sind die für die besorgte Leistung geltenden Vorschriften entsprechend anzuwenden. Bei Eintrittsberechtigungen und damit zusammenhängenden Leistungen für Veranstaltungen an einen Unternehmer liegt der Leistungsort dort, wo die Veranstaltung tatsächlich stattfindet. Da die Messe in Wien stattfindet, liegt der Leistungsort in Österreich.","§ 3a Abs. 4 UStG 1994, § 3a Abs. 11a UStG 1994",h12407101,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62009CJ0233 Dijkman VORAB; 61998CJ0338 Kommission / Niederlande; 62004CJ0439 Kittel VORAB; 62002CJ0463 Kommission / Schweden; 62001CJ0495 Kommission / Finnland.,0.0,0.003361158174578816,0.025,0.54433066
VAT-DOM-005,"Ein österreichischer Unternehmer überträgt ein wissenschaftliches Seminar ausschließlich per Livestream an eine Privatperson mit Wohnsitz in Spanien. Es gibt keine physische Teilnahme vor Ort. Liegt der Leistungsort in Österreich, weil der Unternehmer von dort streamt?","Nein. Wird eine in § 3a Abs. 11 lit. a genannte unterrichtende oder wissenschaftliche Leistung per Streaming an einen Nichtunternehmer erbracht, liegt der Leistungsort dort, wo der Leistungsempfänger seinen Wohnsitz, Sitz oder gewöhnlichen Aufenthalt hat. Daher liegt der Leistungsort in Spanien.","§ 3a Abs. 13 lit. b UStG 1994, § 3a Abs. 11 lit. a UStG 1994",h12407101,,,,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62015CJ0159 Lesar VORAB; 62014CJ0558 Khachab VORAB; 62011CJ0532 Leichenich VORAB; 62015CJ0432 Bastova VORAB; 62012CJ0599 Jetair und BTWE Travel4you VORAB.,0.0,0.0,0.0,0.5338296
