id;answer
ESTG-NEW-016;Die Einlage ist steuerneutral, da keine steuerpflichtige Schöpfung vorliegt (§ 2 Abs. 1 UmgrStG). Die Entnahme ist steuerbar und unterliegt der Körperschaftsteuer (§ 3 Abs. 1 UmgrStG). Der Verkauf ist steuerbar und unterliegt der Körperschaftsteuer (§ 2 Abs. 1 KStG).
ESTG-NEW-017;Die Anschaffungskosten betragen EUR 105.000 (3 BTC x EUR 35.000), da die BTC vor dem Stichtag angeschafft wurden (§ 6 Abs. 2 Z 1 EStG). Der Verkauf ist steuerpflichtig, da der Wert der Lieferungen den Freibetrag überschreitet (§ 6 Abs. 1 Z 1 EStG).
ESTG-NEW-018;Ja, Herr Zach kann einen Verlust aus Kryptowährungen geltend machen, wenn die Voraussetzungen des § 27 Abs. 8 EStG erfüllt sind (§ 27 Abs. 8 EStG). Der Verlust kann bis zur Höhe des Gewinns aus der Beteiligung berücksichtigt werden (§ 27 Abs. 8 EStG).
ESTG-NEW-019;Nein, der Reverse Split ist steuerlich relevant und kann zu einem steuerpflichtigen Ereignis führen (§ 7 Abs. 1 KStG).
ESTG-NEW-020;Die Staking-Einkünfte sind bei automatischem Re-Staking steuerpflichtig, da die Einkünfte bereits entstanden sind (§ 22 Abs. 1 EStG).
VAT-DOM-001;Ja, der Marktplatz kann als sonstiger Leistungsempfänger behandelt werden, sofern die gesetzlichen Voraussetzungen erfüllt sind (§ 6 Abs. 2 UStG).
VAT-DOM-002;Die Beförderung wird der Lieferung zugerechnet, für die sie erfolgt (§ 6 Abs. 2 UStG).
VAT-DOM-003;Eine Lieferung liegt vor, da der Unternehmer dem Auftraggeber ein bewegliches Gut im Sinne des § 3 UStG überlässt (§ 3 Abs. 2 UStG).
VAT-DOM-004;Nein, da die Leistung an eine deutsche Körperschaft erbracht wird, liegt der Leistungsort in Deutschland (§ 3a UStG).
VAT-DOM-005;Nein, der Leistungsort liegt regelmäßig beim Empfänger der Leistung, da die Leistung ausschließlich im Inland verwirklicht wird (§ 3a UStG).
VAT-DOM-006;Nein, da der Vertrag eine konkrete Lieferung vorsieht, ist der Leistungsort an den tatsächlichen Umfang der Lieferung gebunden (§ 3 UStG).
VAT-DOM-007;Nein, da keine tatsächliche Lieferung vorliegt, ist der Ort der Leistung nach den allgemeinen Regeln bestimmt (§ 3a UStG).
VAT-DOM-008;Nein, da der Wiederverkäufer keine besondere Betriebsstätte hat, liegt der Ort der Lieferung im Inland (§ 3 Abs. 1 Z 1 UStG).
VAT-DOM-009;Nein, da keine Lieferung vorliegt, ist der Vorsteuerabzug ausgeschlossen (§ 3a Abs. 1a Z 1 UStG).
VAT-DOM-010;Ja, da die Maschine im Bestimmungsland verbleibt und der Empfänger nur formale Rechtspflichten erfüllt, liegt der Ort der Lieferung im Bestimmungsland (§ 3a UStG).
VAT-DOM-011;Ja, die Lieferung gilt als erfolgt, sobald die Ware dem Empfänger übergeben wird (§ 3a UStG).
VAT-DOM-012;Die Leistung ist als sonstige Leistung zu qualifizieren, da keine bewegliche Leistung erbracht wird (§ 3a UStG).
VAT-DOM-013;Ja, da die Lieferung an einen nicht unternehmerischen Bestimmungsort erfolgt, liegt der Ort der Lieferung am Sitz des Unternehmers (§ 3a UStG).
VAT-DOM-014;Der Ort der Leistung liegt bei der Lieferung an den Kunden am Bestimmungsort (§ 3a UStG).
VAT-DOM-015;Nein, der Leistungsort liegt nach den allgemeinen Regeln im Inland, da die Leistung dort erbracht wird (§ 3a UStG).
VAT-DOM-016;Ja, die Übergabe kann bereits vor dem Eigentumsübergang erfolgen, sofern der Käufer die Anlage im eigenen Namen und für eigenbetriebliche Zwecke verwendet (§ 449 BGB).
VAT-DOM-017;Nein, da keine Änderung der Form oder des Materials erfolgt, handelt es sich nicht um eine Bearbeitung oder Verarbeitung (§ 3 Abs. 6 UStG).
VAT-DOM-018;Nein, der Leistungsort liegt im Ausland, da die Leistung ausschließlich für eine ausländische Betriebsstätte bestimmt ist (§ 3a UStG).
VAT-DOM-019;Nein, da keine Lieferung vorliegt, ist die Vergütung ein sonstiger Leistung (§ 3a UStG).
VAT-DOM-020;Nein, der Leistungsort liegt regelmäßig im Inland, da die Leistung dort erbracht wird (§ 3a UStG).
VAT-DOM-021;Nein, da die Gemeinde unternehmerische Tätigkeiten ausübt, ist sie unter bestimmten Voraussetzungen als Unternehmer anzusehen und demzufolge umsatzsteuerpflichtig (§ 2 Abs. 1 UStG).
VAT-DOM-022;Nein, eine Organschaft setzt eine gesetzliche Voraussetzung und eine tatsächliche Einheitlichkeit voraus (§ 9 KStG).
VAT-DOM-023;Nein, da keine unternehmerische Tätigkeit im Sinne des Gesetzes vorliegt, ist die Person nicht zur Umsatzsteuer verpflichtet (§ 2 Abs. 1 UStG).
VAT-DOM-024;Nein, da die Leistung nicht zur privaten Nutzung bestimmt war, liegt kein steuerbarer Eigenverbrauch vor (§ 3a UStG).
VAT-DOM-025;Nein, da der Unternehmer nur im Namen und für Rechnung des Kunden handelt, ist der Betrag nicht steuerbar (§ 3a UStG).
VAT-DOM-026;Der Arzt ist zur Steuerpflicht im Bereich der sonstigen Leistungen (§ 6 Abs. 2 Z 1 UStG) verpflichtet, da er keine sonstige Leistung im Sinne des § 3 Abs. 1 UStG erbringt (§ 3 Abs. 2 UStG).
VAT-DOM-027;Die Unterstützung kann als Sonderausgaben abzugsfähig sein, sofern die Voraussetzungen erfüllt sind (§ 18 Abs. 1 Z 3 EStG).
VAT-DOM-028;Der Drittbetrag ist Bestandteil der Bemessungsgrundlage, da er im Zusammenhang mit der Leistung erbracht wird (§ 4 Abs. 1 UStG).
VAT-DOM-029;Die Bemessungsgrundlage ergibt sich nach den tatsächlichen Wertverhältnissen (§ 3a UStG).
VAT-DOM-030;Bei Wiedereinführungen ist die Bemessungsgrundlage der Wert des Gegenstands zum Zeitpunkt der Einfuhr (§ 5 Abs. 1 UStG).
VAT-DOM-031;Die Bemessungsgrundlage ergibt sich nach § 4 UStG aus dem Kaufpreis zuzüglich sonstiger Leistungen und abzüglich Vorsteuer (§ 4 Abs. 2 UStG).
VAT-DOM-032;In solchen Fällen ist die Bemessungsgrundlage nach § 4 UStG durch die tatsächliche Leistung an sich bestimmt (§ 4 Abs. 1 UStG).
VAT-DOM-033;Bei fehlender Bemessungsgrundlage kann die Behörde die Bewertung nach den allgemeinen Bewertungsvorschriften der Abgabenordnung vornehmen (§ 4 Abs. 2 UStG).
VAT-DOM-034;Beförderungs-, Versicherungs- und Verpackungskosten sind unter bestimmten Voraussetzungen in die Bemessungsgrundlage einbezogen (§ 5 UStG).
VAT-DOM-035;Die Kontrolltätigkeit ist keine unternehmerische Leistung im Sinne des Umsatzsteuerrechts, da die Begünstigung nur für bestimmte unternehmerische Leistungen gilt (§ 2 Abs. 1 UStG).
VAT-DOM-036;Die Bereitstellung staatlicher Einrichtungen kann unter bestimmten Voraussetzungen als sonstige Leistung qualifiziert werden (§ 3 Abs. 1 UStG).
VAT-DOM-037;Der Betrag ist nicht zur Bemessungsgrundlage zu zählen, da die Leistung nicht vertraglich geschuldet war (§ 4 UStG).
VAT-DOM-038;Nein, da die Voraussetzungen des § 1 Abs. 1 Z 2 lit. a UStG nicht erfüllt sind, liegt kein steuerbarer Eigenverbrauch vor (§ 1 Abs. 1 Z 2 UStG).
VAT-DOM-039;Ja, das ist unter bestimmten Voraussetzungen zulässig, da die Einfuhrumsatzsteuer als Bestandteil der Bemessungsgrundlage gelten kann (§ 5 Abs. 2 UStG).
VAT-DOM-040;§ 2 Abs. 1 UStG sieht eine unternehmerische Tätigkeit ohne bestimmte Beteiligung an der Wirtschaft vor, sofern die sonstigen Voraussetzungen erfüllt sind (§ 2 Abs. 1 UStG).
VAT-DOM-041;Nein, da keine ausländische Stellung vorliegt, ist die Lieferung nicht steuerfrei (§ 7 UStG).
VAT-DOM-042;Nein, da die Lieferung im Inland erfolgt, ist die Zweigniederlassung innergemeinschaftlicher Lieferant (§ 7 UStG).
VAT-DOM-043;Ja, da die Voraussetzungen erfüllt sind, ist der Käufer von der Bemessungsgrundlage ausgenommen (§ 7 Abs. 1 Z 3 UStG).
VAT-DOM-044;Nein, da keine ausländische Abnehmerin besteht, liegt keine Ausfuhrlieferung im Sinne des § 7 UStG vor (§ 7 Abs. 1 UStG).
VAT-DOM-045;Nein, da die Voraussetzungen noch nicht erfüllt sind, ist die Steuerbefreiung ausgeschlossen (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-046;Ja, da der Wiener Unternehmer die Teile veredelt und sie anschließend selbst ausführt, liegt eine Lohnveredlung an Gegenständen der Ausfuhr vor (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-047;Ja, da die Leistung an einen ausländischen Unternehmer erbracht wird, ist § 8 Abs. 1 Z 2 UStG anwendbar (§ 8 Abs. 1 Z 2 UStG).
VAT-DOM-048;Ja, da der Unternehmer den Gegenstand herstellt und ausführt, liegt ein steuerbarer Vorgang vor (§ 8 Abs. 1 Z 1 UStG).
VAT-DOM-049;Nein, da die Zweigniederlassung keine eigene Rechtspersönlichkeit besitzt, ist die deutsche Gruppenunternehmen als ausländischer Leistungsempfänger anzusehen (§ 3a UStG).
VAT-DOM-050;Ja, da die Voraussetzungen erfüllt sind, kann der Unternehmer die Steuerfreiheit in Anspruch nehmen, obwohl die formellen Voraussetzungen nicht erfüllt sind (§ 8 UStG).
VAT-DOM-051;Ja, da das Wasserfahrzeug ausschließlich für touristische Zwecke genutzt wird, ist die Vercharterung steuerfrei (§ 9 Abs. 1 Z 1 UStG).
VAT-DOM-052;Ja, da die Waren ausschließlich für betriebliche Zwecke verwendet werden, ist die Umsatzsteuer befreit (§ 9 Abs. 1 Z 3 UStG).
VAT-DOM-053;Ja, da keine Lieferung im eigentlichen Sinne vorliegt, ist die Leistung befreit (§ 9 Abs. 1 Z 1 UStG).
VAT-DOM-054;Nein, da die Airline auch Inlandscharterflüge durchführt, ist die Befreiung nicht gegeben (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-055;Die Befreiung ist anwendbar, da die Voraussetzungen im Wesentlichen erfüllt sind (§ 9 Abs. 2 Z 1 UStG).
VAT-DOM-056;Nein, da die Wochenzeitung keine sonstige Leistung im Sinne des § 3a UStG darstellt, unterliegt der Verkauf der Druckschrift nicht der Umsatzsteuer (§ 3a UStG).
VAT-DOM-057;Ja, da die Datei überwiegend aus Text und Grafiken besteht, ist der ermäßigte Steuersatz anwendbar (§ 10 Abs. 1 UStG).
VAT-DOM-058;Nein, da das Frühstück nicht zur Beherbergung gehört, ist der 10%-Satz nicht anzuwenden (§ 10 Abs. 2 Z 3 lit. c UStG).
VAT-DOM-059;Nein, da der Audioguide eine eigenständige Leistung ist, ist die Steuerbemessungsgrundlage nach dem allgemeinen Steuersatz zu ermitteln (§ 12 Abs. 2 UStG).
VAT-DOM-060;Für sonstige Leistungen gilt die Umsatzsteuer nach Maßgabe des § 10 UStG (§ 3 Abs. 2 UStG).
VAT-DOM-061;Die Einfuhrbefreiung gilt für die Manuskripte und Modelle, da sie für eine öffentliche Lehr- und Forschungsausstellung bestimmt sind (§ 3 Abs. 2 Z 1 UStG).
VAT-DOM-062;Nein, die Rückkehr einer Warenlieferung in das Inland ist grundsätzlich steuerfrei, sofern die Voraussetzungen erfüllt sind (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-063;Nein, die Befreiung kann auch für den Teil gelten, der im Inland gelagert wird, sofern die Voraussetzungen erfüllt sind (§ 3 Abs. 2 Z 1 Z 1a UStG).
VAT-DOM-064;Die Unentgeltlichkeit ist im Zeitpunkt des Eingangs der Waren im Inland maßgeblich (§ 3a UStG).
VAT-DOM-065;Die Beteiligung an der Binnennachfrage ist gering, da die Waren ausschließlich für den Eigenverbrauch bestimmt sind (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-066;Nein, bei Vorliegen einer tatsächlichen Beteiligung an der Wirtschaftsverkehr liegt eine steuerliche Befreiung vor (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-067;Nein, die tatsächliche Nutzung des Unternehmensgegenstandes bestimmt die steuerliche Zurechnung (§ 3 UStG).
VAT-DOM-068;Eine überwiegende steuerfreie Nutzung setzt eine ausreichende steuerpflichtige Nutzung voraus (§ 6 Abs. 2 UStG).
VAT-DOM-069;Die Befreiung umfasst die Leistungen der Depotführung und der Verwahrung von Wertpapieren, soweit diese Leistungen im Zusammenhang mit dem Handel mit Wertpapieren erbracht werden (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-070;Die 10-Prozent-Toleranz ist unter Einbeziehung der anderen steuerfreien Umsätze zu berechnen (§ 6 Abs. 2 UStG).
VAT-DOM-071;Die Steuerbefreiung gilt nur für bestimmte Leistungen im Bereich des Sports (§ 34 Abs. 1 Z 1a KStG).
VAT-DOM-072;Die Steuerbefreiung kann auf Vorleistungen erstreckt werden, wenn dies im Gesetz vorgesehen ist (§ 6 Abs. 2 UStG).
VAT-DOM-073;Nein, eine Befreiung setzt neben der Anknüpfung an einen Umsatz im Drittlandsgebiet auch eine tatsächliche Beteiligung des Drittlandsunternehmers voraus (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-074;Nein, ein enger wirtschaftlicher Zusammenhang ist nicht ausreichend, da die Beförderung keine eigenständige Leistung ist (§ 6 Abs. 2 UStG).
VAT-DOM-075;Die formelle Nachweisbarkeit ist für die Steuerbefreiung zwingend vorgeschrieben (§ 6 Abs. 2 UStG).
VAT-DOM-076;Ja, die Begünstigung gilt auch bei institutioneller Abrechnung, sofern die Voraussetzungen erfüllt sind (§ 12 Abs. 1 Z 1 UStG).
VAT-DOM-077;Die Befreiung gilt nur für bestimmte Artikel wie Kondome und Diaphragmen (§ 6 Abs. 1 Z 19 UStG).
VAT-DOM-078;Die Einnahmen aus der gesamten Veranstaltungsreihe sind als einheitlicher steuerbar, da sie aus einer einheitlichen wirtschaftlichen Maßnahme resultieren (§ 6 Abs. 2 UStG).
VAT-DOM-079;Die Befreiung gilt für Leistungen an Versicherte und an mitversicherte Angehörige (§ 6 Abs. 1 Z 1 UStG).
VAT-DOM-080;Die Steuerbefreiung kann auf die Leistungen des Krankenhauspakets ausgedehnt werden, soweit sie dem Zweck der Heilbehandlung dienen (§ 6 Abs. 1 Z 19 UStG).
GRESt-AT-001;Nein, da keine rechtliche Verbindung zwischen der Holding-GmbH und der Tochter-GmbH besteht, entfällt die Steuerpflicht (§ 2 Abs. 2 UStG).
GRESt-AT-002;Nein, da keine Änderung der rechtlichen Stellung der Körperschaft eintritt, liegt keine steuerpflichtige Gruppenbildung vor (§ 2 Abs. 1 KStG).
GRESt-AT-003;Für die Ermittlung der 75%-Schwelle ist das bereinigte Kapital maßgeblich, da dies die tatsächliche Beteiligung an der Körperschaft widerspiegelt (§ 7 Abs. 1 KStG).
GRESt-AT-004;Die Beteiligung an unbeweglichen Wirtschaftsgütern wird grundsätzlich nach dem Wert der gesamten Liegenschaft besteuert (§ 7 Abs. 1 Z 1 UStG).
GRESt-AT-005;Ja, der Erwerb ist von der Grunderwerbsteuer befreit, da die Immobilie für einen begünstigten Zweck genutzt wird (§ 6 Abs. 1 Z 1 UStG).
GRESt-AT-006;Nein, da die Wohnung dem Betrieb eines Gewerbes dienen kann, ist sie betriebliches Vermögen und steuerfrei (§ 6 Abs. 1 Z 1 UStG).
GRESt-AT-007;Nein, da die tatsächliche Sachlage der gesetzlichen Voraussetzung entspricht, ist die Steuerfreiheit gegeben (§ 2 Abs. 1 Z 1 GStG).
GRESt-AT-008;Die Übertragung ist steuerfrei, sofern die Tochter die Betriebsfortführung aufnimmt und die gesetzlichen Voraussetzungen erfüllt (§ 6 Abs. 1 Z 1 UmgrStG).
GRESt-AT-009;Bei einem Erwerb gegen Gewährung eines Grundstücks tritt der Wert des Grundstücks an die Stelle des Kaufpreises (§ 7 Abs. 1 Z 1 UStG).
GRESt-AT-010;Die Steuer wird nach dem Wert des Grundstücks und dem Umfang der Nutzungsbefugnis bestimmt (§ 2 Abs. 1 Z 1, Abs. 2 UStG).
GRESt-AT-011;Nein, da die Hypothek nicht dem Vermögen des Käufers zugeordnet werden kann, ist sie steuerneutral (§ 7 Abs. 1 Z 2 UStG).
GRESt-AT-012;Für innergemeinschaftliche Lieferungen gilt ein Steuersatz von 0 % (§ 6 Abs. 1 Z 1 UStG).
GRESt-AT-013;Bei Verkäufen an Nicht-Familienmitglieder ist der Steuersatz grundsätzlich 25 % (§ 6 Abs. 1 Z 1 UStG).
GRESt-AT-014;Die Steuerschuld entsteht mit Ablauf des Jahres, in dem die Zusage erfolgt (§ 19 Abs. 10 UStG).
GRESt-AT-015;Der Käufer ist zur Entrichtung der Grunderwerbsteuer verpflichtet (§ 5 Abs. 1 GStG).
GRESt-AT-016;Nein, da die Vertragsparteien die Verpflichtung zur Abgabenzahlung selbst aufgeben, liegt keine steuerbare Vorgang vor (§ 12 Abs. 1 UStG).
GRESt-AT-017;Der steuerpflichtige Erwerbsvorgang muss innerhalb einer Frist von einem Monat angezeigt werden (§ 26 Abs. 4 UStG).
GRESt-AT-018;Die Bemessungsgrundlage ist das Kaufpreis minus Wertbeträge (§ 10 Abs. 3 UmgrStG).
GRESt-AT-019;Da keine Gegenleistung vorliegt, ist die Bemessungsgrundlage nach § 2 Abs. 1 Z 1 GStG auf Null festzusetzen (§ 3 Abs. 1 GStG).
GRESt-AT-020;Die Grunderwerbsteuer wird nach dem Wert des Grundstücks und der Dauer des Rechtes bemessen (§ 2 Abs. 1 Z 1, § 3 Abs. 1 Z 1 GrEStG).
GRESt-AT-021;Ja, die Abtretung kann steuerbar sein, wenn die Voraussetzungen des § 2 UStG erfüllt sind (§ 3 UStG).
GRESt-AT-022;Nein, da keine Rechtspersönlichkeit übertragen wird, entfällt die Steuerpflicht (§ 2 Abs. 1 Z 1 UStG).
GRESt-AT-023;Die Anteile werden dem Treugeber zugerechnet, da er die tatsächliche Entscheidungsfreiheit hat (§ 9 Abs. 4 KStG).
GRESt-AT-024;Ja, das Gebäude ist grunderwerbsteuerlich mit dem Grundstück zu verbinden (§ 7 Abs. 1 Z 1 UStG).
GRESt-AT-025;Nein, da kein bestimmtes Grundstück vorliegt, ist der Steuergegenstand nicht gegeben (§ 2 Abs. 1 Z 1 UStG).
GRESt-AT-026;Für die Anwendung der Freibetragsregelung muss der Übergeber mindestens 50 Jahre alt sein und körperlich oder psychisch behindert sein (§ 2 Abs. 1 Z 1 UmgrStG).
GRESt-AT-027;Nein, da keine Gegenleistung erfolgt, liegt kein steuerbarer Vorgang vor (§ 1 UStG).
GRESt-AT-028;Nein, da die Botschaft eine ausländische Behörde ist, liegt ein steuerfreier innergemeinschaftlicher Grundstücksverkauf vor (§ 6 Abs. 1 Z 1 UStG).
GRESt-AT-029;Die Steuer wird nach dem Wert der Liegenschaft bemessen (§ 6 Abs. 1 Z 1 UStG).
GRESt-AT-030;Nein, die Entschädigung für die Wertminderung ist steuerfrei (§ 3 Abs. 2 Z 1 UmgrStG).
GRESt-AT-031;Nein, die Zahlung ist als Sonderausgaben abzugsfähig und nicht zur Bemessungsgrundlage der Grunderwerbsteuer zu zählen (§ 3 Abs. 2 UmgrStG).
GRESt-AT-032;Nein, die Grunderwerbsteuer ist keine Beteiligung des Käufers an der Gegenleistung (§ 4 UStG).
GRESt-AT-033;Bei unentgeltlichen Übertragungen ist der Wert im Zeitpunkt der Übertragung maßgeblich und kann nach den allgemeinen Bewertungsvorschriften ermittelt werden (§ 7 Abs. 1 BewG).
GRESt-AT-034;Ein Steuerschuldner kann den tatsächlichen Wert eines Grundstückes nachweisen, indem er Belege wie Bewertungsunterlagen oder Gutachten vorlegt (§ 184 BAO).
GRESt-AT-035;Ein Erwerbsvorgang liegt bei einer Gegenleistung bis zu 50 % des Wertes des Grundstücks vor (§ 2 Abs. 1 GrEStG).
GRESt-AT-036;Nein, da keine Gegenleistung vorliegt, entfällt die Bemessungsgrundlage (§ 2 Abs. 1 Z 1 UStG).
GRESt-AT-037;Nein, die Grunderwerbsteuer ist im Regelfall sofort aufzubringen (§ 18 Abs. 2 UStG).
GRESt-AT-038;Die Abgabenerklärung ist innerhalb von drei Monaten nach Ablauf des Jahres zu veranlagen (§ 115 BAO).
GRESt-AT-039;Für bestimmte Unterlagen gelten spezielle Aufbewahrungsfristen, die bis zu zehn Jahren betragen können (§ 25 Abs. 2 Z 1 UStG).
GRESt-AT-040;Ja, die Steuer kann unter bestimmten Voraussetzungen herabgesetzt werden (§ 18 Abs. 1 BewG).
GRESt-AT-041;Ja, da die Beteiligungen innerhalb eines Unternehmensverbunds liegen, liegt eine steuerpflichtige Anteilsvereinigung vor (§ 2 Abs. 1 KStG).
GRESt-AT-042;Eine solche Aufteilung kann unter bestimmten Voraussetzungen steuerlich zulässig sein, sofern die Voraussetzungen des § 6 Abs. 2 UStG erfüllt sind (§ 6 Abs. 3 UStG).
GRESt-AT-043;Die gesamte Betriebsumsatzsteuer kann bis zu einem Wert von 1 Mio. Euro steuerfrei sein (§ 6 Abs. 1 Z 19 UStG).
GRESt-AT-044;Die Steuer wird nach dem tatsächlichen Wert des Grundstücks bemessen (§ 22 Abs. 1 UmgrStG).
GRESt-AT-045;Die Gegenleistung beträgt insgesamt 650.000 Euro (§ 4 Abs. 1 UStG).
GRESt-AT-046;Ja, der tatsächliche Wert kann unter bestimmten Voraussetzungen berücksichtigt werden (§ 46 Abs. 2 Z 1 UStG).
GRESt-AT-047;Die Steuer beträgt mindestens 2 % und höchstens 6 % des Wertes, bei einem Wert unter 1.000 Euro beträgt die Steuer einheitlich 0,5 % (§ 19 Abs. 3 UmgrStG).
GRESt-AT-048;Die Grunderwerbsteuerschuld entsteht mit Ablauf des Jahres, in dem die Bedingung erfüllt wird (§ 5 Abs. 2 Z 1 EStG).
GRESt-AT-049;Die Körperschaft besteht fort und ist Steuerschuldner (§ 27 Abs. 1 KStG).
GRESt-AT-050;Die Mitwirkungspflicht besteht bis zur vollständigen Erfüllung der steuerlichen Offenlegungs- und Mitwirkungspflicht (§ 119 BAO).
GRESt-AT-051;Die Körperschaft, die das Grundstück erwirbt, kann die Grunderwerbsteuer selbst veranlagen (§ 27 Abs. 2 UStG). Die Selbstveranlagung muss innerhalb einer Frist von drei Monaten nach der Zuerlassung erfolgen (§ 27 Abs. 3 UStG).
GRESt-AT-052;Der Notar muss die Selbstberechnungserklärung gegenüber der Behörde, bei der die Steuer festzusetzen ist, einreichen (§ 18 Abs. 2 UStG).
GRESt-AT-053;Die Anmeldung muss bis zum Ablauf des Monats nach der Schätzung eingereicht werden (§ 18 Abs. 2 Z 1 UStG). Die Steuer ist bis zum Ablauf eines Monats nach der Schätzung zu zahlen (§ 18 Abs. 2 Z 2 UStG). Die Behörde kann die Anwältin zur Zahlung und Vorlage von Nachweisen verpflichten (§ 118 BAO).
GRESt-AT-054;Die Unterlagen müssen mindestens zehn Jahre lang aufbewahrt werden, sofern keine gesetzliche Verjährungsfrist abgelaufen ist (§ 25 Abs. 2 Z 1 UStG). Die Pflicht entfällt, wenn die Behörde die Besteuerungsgrundlagen festsetzt (§ 25 Abs. 3 UStG).
GRESt-AT-055;Die Behörde, die zur Mitwirkung aufgefordert werden kann, ist die zuständige Finanzbehörde (§ 115 BAO).
GRESt-AT-056;Ja, da die Voraussetzungen für die Steuerfreiheit nicht mehr gegeben sind, ist die Steuer im Ausmaß der Änderung neu festzusetzen (§ 18 Abs. 1 UStG).
GRESt-AT-057;Mit 1. Juli 2025 wird die Mindestbeteiligung bei Anteilsvereinigungen von 95 % auf 90 % gesenkt (§ 2 Abs. 1 UmgrStG). Die Voraussetzungen für die steuerliche Anerkennung werden geändert (§ 2 Abs. 2 UmgrStG).
GRESt-AT-058;Nein, da der Anteilswert bereits überschritten ist, entfällt die Steuerpflicht (§ 2 Abs. 1 UmgrStG).
GRESt-AT-059;Die Neuregelungen treten mit 1. Jänner 2026 in Kraft (§ 1 BGBl. I Nr. 97/2025).
GRESt-AT-060;Die Abgabenerklärung muss bis spätestens 30 Tage nach Ablauf des Jahres, in dem das Nachlasszeugnis ausgestellt wurde, abgegeben werden (§ 47 Abs. 1 BewG).
GRESt-AT-061;Ja, da der Vertrag zustandegekommen ist, ist der Hauseigentümer zur Zahlung der Grunderwerbsteuer verpflichtet (§ 2 Abs. 1 UStG).
GRESt-AT-062;Die Grunderwerbssteuer ist nach den tatsächlichen Wertverhältnissen zu ermitteln (§ 29 Abs. 1 BewG).
GRESt-AT-063;Die Zuwendung ist steuerbar, da ein steuerbarer Vorgang vorliegt (§ 2 Abs. 1 UStG).
GRESt-AT-064;Nein, ein Superädifikat gilt nicht als Grundstück im Sinne des GrEStG (§ 2 Abs. 1 Z 1 GrEStG).
GRESt-AT-065;Nein, da keine steuerbare Leistung vorliegt, ist die Steuer nicht festzusetzen (§ 6 Abs. 1 Z 1 UStG).
GRESt-AT-066;Ja, da der Wert des Grundstücks dem Wert des Vermögens entspricht, ist der Erwerb steuerneutral (§ 2 Abs. 1 UmgrStG).
GRESt-AT-067;Grundsätzlich ist der Neuerwerber Steuerschuldner (§ 27 Abs. 1 Z 1 UStG).
GRESt-AT-068;Nein, die Steuer ist nach dem maßgeblichen Wert des Grundstücks zu ermitteln (§ 29 Abs. 1 Z 1 UStG).
GRESt-AT-069;Ja, der Vertrag unterliegt der Grunderwerbsteuer (§ 2 Abs. 1 GStG). Die Steuerschuld trifft den Käufer (§ 5 GStG).
GRESt-AT-070;Ja, die Abtretung eines Anspruchs auf Übereignung ist steuerbar, da ein Recht veräußert wird (§ 2 Abs. 1 Z 1 UStG).
GRESt-AT-071;Nein, da keine steuerpflichtige Leistung vorliegt, ist der Verkauf steuerfrei (§ 6 Abs. 1 Z 1 GrEStG).
GRESt-AT-072;Die Bemessungsgrundlage ist der Wert der Liegenschaft zum Zeitpunkt der Übertragung (§ 2 Abs. 1 GrEStG).
GRESt-AT-073;Nein, eine solche Umgründung kann nur unter bestimmten Voraussetzungen steuerfrei sein (§ 2 Abs. 1 UmgrStG).
GRESt-AT-074;Ja, die Übertragung ist steuerfrei, wenn sie zur Förderung der Wohnraumschaffung erfolgt (§ 3 Abs. 2 UStG).
GRESt-AT-075;Ja, die Zusammenlegung von Grundstücken ist steuerfrei, wenn dies gesetzlich vorgesehen ist (§ 3 Abs. 2 Z 1 UStG).
GRESt-AT-076;Nein, die Maschine kann vom Grundstück getrennt behandelt werden, sofern dies ausreichend belegt wird (§ 6 Abs. 2 Z 1 UmgrStG).
GRESt-AT-077;Ja, eine tatsächliche Nutzung kann zur Begründung eines steuerpflichtigen Sachverhalts führen (§ 2 Abs. 1 UStG).
GRESt-AT-078;Nein, da kein Rechtsgeschäft vorliegt, entfällt die Steuerpflicht (§ 1 Abs. 1 Z 1 UStG).
GRESt-AT-079;Ja, ein Rechtserwerb kann unter bestimmten Voraussetzungen steuerbar sein (§ 2 Abs. 1 UmgrStG).
GRESt-AT-080;Nein, da keine Leistung gegenüber dem Finanzamt erbracht wird, ist die Zahlung nicht steuerbar (§ 4 UStG).
GRESt-AT-081;Nein, da der steuerbare Sachverhalt nicht mehr besteht, kann die Steuer nicht festgesetzt werden (§ 23 Abs. 5 UStG).
VAT-INTL-001;Eine sonstige Leistung ist eine nicht gegen Entgelt erbrachte Leistung, die im Rahmen eines Unternehmens erfolgt (§ 3a UStG).
VAT-INTL-002;Sonstige Leistungen sind Leistungen ohne Lieferbezug, wie Dienstleistungen oder sonstige Leistungen im Zusammenhang mit einem Grundgeschäft (§ 3a UStG).
VAT-INTL-003;Bestimmte sonstige Leistungen wie Reparaturen oder Wartungen werden dem Umsatzsteuersystem unterworfen (§ 3 Abs. 1 UStG).
